timestamp_ms,voc,nox,mq135_voltage,mq3_voltage,sht40_temperature,sht40_humidity,bme688_temperature,bme688_humidity,bme688_pressure,bme688_gas_resistance,bme688_iaq,bme688_co2_equivalent,bme688_breath_voc_equivalent,scd40_co2,scd40_temperature,scd40_humidity,label,trial,session_id,elapsed_s
82000,215.276,0.996,0.722,0.407,22.9,54.443,23.39,49.211,993.83,9963.472,74.845,503.066,0.974,640.924,23.057,52.328,cafe,16,cafe_016,82.0
83000,206.246,1.669,0.733,0.398,22.981,54.372,23.303,49.498,994.228,10299.509,81.213,491.402,0.907,644.207,22.987,52.119,cafe,16,cafe_016,83.0
84000,206.194,1.522,0.697,0.394,23.008,54.472,23.219,49.415,993.282,9862.921,75.338,492.426,0.871,667.196,23.083,51.806,cafe,16,cafe_016,84.0
85000,190.418,1.522,0.693,0.373,22.981,55.199,23.33,49.318,992.509,9944.765,73.49,513.839,0.97,658.369,23.094,52.197,cafe,16,cafe_016,85.0
86000,202.825,1.488,0.703,0.435,22.918,55.134,23.364,49.748,993.649,10219.835,78.485,468.639,0.845,642.978,23.006,52.481,cafe,16,cafe_016,86.0
87000,203.35,1.712,0.746,0.405,22.92,54.622,23.342,49.638,993.651,10112.421,75.51,497.395,0.783,636.427,23.039,52.134,cafe,16,cafe_016,87.0
88000,219.014,1.039,0.711,0.401,23.098,54.452,23.603,50.264,994.527,9887.002,84.412,508.786,0.953,656.751,22.99,51.82,cafe,16,cafe_016,88.0
89000,211.141,1.438,0.704,0.392,23.041,55.073,23.413,50.589,994.105,9940.468,81.233,503.68,0.929,648.333,23.026,52.401,cafe,16,cafe_016,89.0
90000,199.228,1.845,0.72,0.404,22.861,54.761,23.324,50.142,994.837,9786.636,73.631,503.035,0.892,660.218,23.17,51.746,cafe,16,cafe_016,90.0
91000,199.329,1.38,0.731,0.408,23.028,54.038,23.527,50.901,994.02,10149.512,81.304,494.941,0.945,649.779,22.983,51.837,cafe,16,cafe_016,91.0
92000,192.231,1.796,0.709,0.357,22.832,54.866,23.362,49.753,993.903,10498.489,75.205,499.421,0.833,663.448,22.997,51.761,cafe,16,cafe_016,92.0
93000,210.924,1.726,0.716,0.372,23.071,55.795,23.64,50.272,993.525,10595.474,76.828,509.473,0.876,659.502,23.024,51.966,cafe,16,cafe_016,93.0
94000,192.26,1.311,0.705,0.413,23.043,55.037,23.401,49.86,993.03,10476.471,77.323,499.322,0.913,651.546,23.156,51.842,cafe,16,cafe_016,94.0
95000,203.174,1.432,0.697,0.403,23.046,54.813,23.508,50.556,993.436,10791.514,77.019,501.879,0.898,671.566,23.154,52.815,cafe,16,cafe_016,95.0
96000,196.774,1.586,0.692,0.361,22.955,55.534,23.346,49.045,994.152,10287.112,76.797,488.711,0.759,654.092,22.902,51.512,cafe,16,cafe_016,96.0
97000,199.351,0.967,0.719,0.368,22.945,55.832,23.414,49.652,994.052,10506.824,79.892,485.955,0.929,636.235,23.015,51.625,cafe,16,cafe_016,97.0
98000,203.34,1.286,0.692,0.406,22.854,55.116,23.465,50.118,994.053,10914.072,71.873,512.571,0.852,674.346,23.09,51.251,cafe,16,cafe_016,98.0
99000,187.91,1.763,0.736,0.385,23.027,54.776,23.482,49.235,993.965,11071.147,73.758,502.829,0.854,652.635,22.966,51.148,cafe,16,cafe_016,99.0
100000,188.212,1.727,0.69,0.396,23.007,54.982,23.475,50.603,995.954,10932.047,74.302,505.221,0.852,667.952,22.824,52.195,cafe,16,cafe_016,100.0
101000,202.821,1.556,0.701,0.387,22.954,54.534,23.531,49.76,994.746,11189.448,74.063,494.202,0.817,646.345,23.021,52.476,cafe,16,cafe_016,101.0
102000,179.903,1.282,0.695,0.357,23.071,55.017,23.293,50.126,994.736,11392.813,72.544,473.524,0.761,644.785,22.986,52.21,cafe,16,cafe_016,102.0
103000,186.559,0.972,0.687,0.392,22.899,54.413,23.365,50.29,994.54,10940.881,72.788,498.256,0.839,647.421,23.042,51.164,cafe,16,cafe_016,103.0
104000,180.812,1.911,0.706,0.401,22.895,54.826,23.512,49.971,993.724,11340.597,72.276,490.21,0.722,651.972,22.98,52.514,cafe,16,cafe_016,104.0
105000,159.237,0.376,0.691,0.373,22.909,54.335,23.343,48.492,994.048,10993.69,75.306,481.551,0.79,647.967,22.993,51.712,cafe,16,cafe_016,105.0
106000,185.684,1.381,0.665,0.381,22.965,53.535,23.377,50.877,993.429,11458.096,73.058,511.129,0.919,657.631,22.925,51.855,cafe,16,cafe_016,106.0
107000,174.536,0.473,0.715,0.421,22.825,54.977,23.379,51.265,993.324,11408.867,67.95,495.143,0.835,657.852,23.006,51.849,cafe,16,cafe_016,107.0
108000,187.118,1.471,0.668,0.385,23.016,55.245,23.476,50.024,994.442,11780.808,70.208,490.258,0.881,647.459,22.919,52.121,cafe,16,cafe_016,108.0
109000,161.717,1.165,0.677,0.366,23.117,55.383,23.34,50.269,993.457,11293.968,68.569,491.439,0.763,669.261,23.001,51.654,cafe,16,cafe_016,109.0
110000,176.227,1.694,0.701,0.373,23.0,55.074,23.281,50.359,994.741,11406.677,69.547,501.689,0.774,636.597,23.002,51.969,cafe,16,cafe_016,110.0
111000,163.315,0.576,0.67,0.384,22.983,54.805,23.422,49.936,994.282,12093.702,71.486,500.464,0.753,670.734,22.943,51.746,cafe,16,cafe_016,111.0
112000,175.501,1.052,0.684,0.411,23.076,54.62,23.353,50.543,993.113,11940.874,65.971,494.446,0.88,645.432,22.989,52.781,cafe,16,cafe_016,112.0
113000,171.382,1.379,0.67,0.371,22.913,54.7,23.306,50.298,993.678,11904.048,74.436,487.549,0.739,627.923,22.948,51.242,cafe,16,cafe_016,113.0
114000,171.456,2.249,0.679,0.391,22.881,54.1,23.434,49.497,993.893,11895.505,67.35,494.908,0.791,649.181,22.913,52.021,cafe,16,cafe_016,114.0
115000,172.159,1.235,0.672,0.385,22.956,54.097,23.374,49.608,994.031,12188.663,69.454,495.114,0.724,648.61,22.912,51.191,cafe,16,cafe_016,115.0
116000,163.814,0.56,0.661,0.379,23.029,55.302,23.449,49.896,993.665,12377.563,67.173,507.062,0.845,657.972,23.005,51.021,cafe,16,cafe_016,116.0
117000,168.199,2.051,0.641,0.375,23.07,55.353,23.37,49.845,993.094,12310.649,64.297,485.975,0.771,637.465,22.806,51.616,cafe,16,cafe_016,117.0
118000,157.123,1.632,0.67,0.367,23.045,55.161,23.495,50.335,993.757,12123.318,69.22,503.365,0.845,655.143,22.941,52.721,cafe,16,cafe_016,118.0
119000,150.507,0.794,0.659,0.387,22.964,53.954,23.43,49.838,993.821,11852.699,69.687,504.149,0.745,647.148,23.094,51.964,cafe,16,cafe_016,119.0
120000,156.51,1.42,0.654,0.349,22.884,55.168,23.592,49.906,994.107,12335.256,65.082,494.668,0.678,652.215,22.979,52.097,cafe,16,cafe_016,120.0
121000,167.355,1.14,0.65,0.367,23.113,55.095,23.446,51.202,993.698,12896.05,69.222,505.328,0.694,641.805,22.948,50.875,cafe,16,cafe_016,121.0
122000,157.88,1.501,0.645,0.377,23.002,54.965,23.457,49.661,994.319,12308.084,66.079,502.291,0.704,657.765,22.948,52.543,cafe,16,cafe_016,122.0
123000,161.909,1.014,0.646,0.393,22.971,55.726,23.313,50.879,994.697,12732.939,66.509,497.033,0.715,646.761,22.979,52.06,cafe,16,cafe_016,123.0
124000,162.822,1.228,0.69,0.364,22.961,54.888,23.537,49.856,993.17,12683.717,65.123,509.032,0.672,649.493,23.057,51.771,cafe,16,cafe_016,124.0
125000,172.235,0.792,0.664,0.381,23.036,54.26,23.582,51.123,995.45,12480.976,67.114,498.526,0.659,614.633,22.973,52.438,cafe,16,cafe_016,125.0
126000,144.457,0.711,0.623,0.356,22.853,54.932,23.385,50.037,993.321,12832.386,70.222,491.954,0.663,667.842,23.112,52.618,cafe,16,cafe_016,126.0
127000,159.812,1.738,0.66,0.354,23.088,54.609,23.352,49.152,994.244,13414.683,68.662,480.711,0.674,615.809,22.933,52.233,cafe,16,cafe_016,127.0
128000,158.375,1.27,0.64,0.369,23.036,55.17,23.441,49.944,994.284,12489.942,64.301,496.131,0.676,643.272,23.067,52.344,cafe,16,cafe_016,128.0
129000,137.804,1.014,0.682,0.382,22.995,54.933,23.429,50.602,993.141,13080.883,60.242,505.397,0.72,663.315,22.99,52.112,cafe,16,cafe_016,129.0
130000,155.083,1.584,0.645,0.357,22.984,54.944,23.502,50.614,993.986,13268.148,67.504,484.984,0.702,666.08,23.117,51.942,cafe,16,cafe_016,130.0
131000,148.294,1.082,0.658,0.366,22.981,55.014,23.412,49.725,993.78,13084.481,67.134,524.621,0.644,680.521,23.07,51.749,cafe,16,cafe_016,131.0
132000,153.135,1.913,0.632,0.377,23.001,54.961,23.493,48.997,993.93,13397.864,68.443,512.11,0.662,635.761,22.991,50.95,cafe,16,cafe_016,132.0
133000,147.449,1.823,0.663,0.368,23.037,55.166,23.392,50.326,994.426,13557.553,63.911,497.943,0.618,642.235,23.053,51.946,cafe,16,cafe_016,133.0
134000,151.714,1.106,0.633,0.383,22.959,54.713,23.279,49.267,994.174,13304.854,63.269,488.742,0.718,656.723,22.878,51.836,cafe,16,cafe_016,134.0
135000,163.06,0.588,0.651,0.344,22.976,55.558,23.346,50.474,994.116,12817.221,61.787,497.007,0.657,662.526,22.943,51.577,cafe,16,cafe_016,135.0
136000,149.228,0.658,0.647,0.377,22.998,55.044,23.31,48.899,994.095,13471.808,65.313,501.79,0.648,643.759,22.913,52.576,cafe,16,cafe_016,136.0
137000,154.692,1.34,0.611,0.381,22.936,54.225,23.372,49.239,994.03,13128.83,55.657,494.894,0.673,661.223,22.96,52.405,cafe,16,cafe_016,137.0
138000,145.716,1.186,0.63,0.359,23.076,55.056,23.477,49.893,994.497,13512.971,58.406,479.333,0.652,638.626,23.036,52.02,cafe,16,cafe_016,138.0
139000,153.791,0.337,0.659,0.365,23.08,56.13,23.349,50.761,994.379,13671.751,59.324,497.706,0.734,653.668,23.026,52.56,cafe,16,cafe_016,139.0
140000,135.284,0.946,0.637,0.368,23.106,54.565,23.359,50.686,993.934,13597.957,65.845,502.636,0.627,655.316,22.979,51.929,cafe,16,cafe_016,140.0
141000,150.085,0.353,0.633,0.363,22.921,54.375,23.404,50.036,994.229,13285.859,66.889,504.121,0.544,674.633,22.879,52.119,cafe,16,cafe_016,141.0
142000,144.348,0.731,0.645,0.383,22.982,55.066,23.477,49.872,994.406,13886.276,58.662,513.734,0.596,666.137,23.153,52.133,cafe,16,cafe_016,142.0
143000,154.099,1.299,0.629,0.38,23.053,54.78,23.307,49.815,995.012,13869.907,60.983,488.636,0.714,640.42,23.112,52.541,cafe,16,cafe_016,143.0
144000,136.726,1.178,0.633,0.36,23.102,54.754,23.334,50.691,993.477,13828.16,56.496,505.482,0.769,634.372,22.944,52.058,cafe,16,cafe_016,144.0
145000,144.754,1.716,0.64,0.375,22.917,55.209,23.486,49.901,993.692,13610.372,55.526,495.867,0.67,643.238,23.0,50.971,cafe,16,cafe_016,145.0
146000,138.199,1.674,0.642,0.36,22.969,55.371,23.47,49.149,993.575,13953.482,62.576,497.283,0.663,662.976,22.976,52.491,cafe,16,cafe_016,146.0
147000,139.385,1.215,0.656,0.377,22.96,55.338,23.356,49.748,993.99,13946.15,62.099,490.409,0.595,650.525,22.967,52.882,cafe,16,cafe_016,147.0
148000,147.574,1.448,0.617,0.373,23.202,55.712,23.485,49.969,993.984,14300.465,64.118,495.989,0.705,634.878,23.073,52.153,cafe,16,cafe_016,148.0
149000,132.888,1.022,0.632,0.377,23.137,56.043,23.486,49.254,994.052,13951.042,63.212,493.38,0.627,651.251,22.972,51.858,cafe,16,cafe_016,149.0
150000,136.977,0.729,0.623,0.346,23.189,55.142,23.391,49.464,993.521,13962.024,57.116,494.139,0.722,620.323,23.096,52.425,cafe,16,cafe_016,150.0
151000,140.014,1.969,0.595,0.345,23.021,55.658,23.533,49.77,993.784,13913.503,61.673,478.664,0.576,646.255,23.046,51.821,cafe,16,cafe_016,151.0
152000,141.116,1.196,0.616,0.359,22.845,55.431,23.436,49.085,994.924,13909.666,59.156,482.315,0.675,661.623,23.035,51.734,cafe,16,cafe_016,152.0
153000,139.254,1.704,0.63,0.361,23.061,55.136,23.376,49.445,993.377,13838.219,60.751,503.318,0.731,641.661,23.137,52.318,cafe,16,cafe_016,153.0
154000,123.738,1.099,0.618,0.352,22.915,55.59,23.172,50.047,994.012,14415.413,60.091,494.484,0.687,655.486,23.011,51.537,cafe,16,cafe_016,154.0
155000,114.334,0.715,0.651,0.379,23.071,54.605,23.43,50.462,993.62,14470.413,61.096,487.466,0.658,640.818,23.147,51.436,cafe,16,cafe_016,155.0
156000,127.061,1.383,0.633,0.378,22.915,54.873,23.31,49.237,992.98,13924.341,61.302,507.769,0.582,647.636,22.974,51.75,cafe,16,cafe_016,156.0
157000,145.284,1.951,0.638,0.345,22.974,55.202,23.384,49.414,993.803,14288.457,57.608,496.492,0.564,642.197,22.904,52.223,cafe,16,cafe_016,157.0
158000,131.553,1.621,0.594,0.337,23.118,55.068,23.485,50.925,994.081,14339.959,57.696,491.963,0.63,634.13,23.033,52.239,cafe,16,cafe_016,158.0
159000,124.239,0.997,0.631,0.369,22.916,55.157,23.261,50.461,994.75,14496.458,59.654,492.392,0.67,651.488,22.936,52.223,cafe,16,cafe_016,159.0
160000,128.497,0.684,0.591,0.363,23.035,54.428,23.359,51.095,994.574,14500.114,57.259,492.939,0.666,637.749,22.955,51.681,cafe,16,cafe_016,160.0
161000,128.589,0.939,0.624,0.355,22.913,55.313,23.518,49.777,993.245,14672.337,57.182,485.871,0.642,661.413,22.97,52.998,cafe,16,cafe_016,161.0
162000,128.215,1.052,0.632,0.37,23.08,55.192,23.505,50.615,992.962,14540.869,57.337,498.71,0.581,642.505,23.078,51.959,cafe,16,cafe_016,162.0
163000,130.94,1.335,0.63,0.351,22.974,54.453,23.489,49.449,994.13,14307.551,61.058,487.807,0.595,664.677,22.847,52.023,cafe,16,cafe_016,163.0
164000,120.398,1.864,0.617,0.336,22.996,56.074,23.414,49.496,993.847,14833.076,62.917,498.98,0.615,643.119,23.024,52.42,cafe,16,cafe_016,164.0
165000,132.65,1.271,0.614,0.347,22.982,55.561,23.399,49.865,994.541,14397.654,57.88,502.578,0.574,659.916,23.037,51.714,cafe,16,cafe_016,165.0
166000,118.546,1.684,0.613,0.347,23.055,54.362,23.422,50.337,994.439,14688.068,61.802,496.697,0.67,628.415,22.964,52.803,cafe,16,cafe_016,166.0
167000,123.161,0.873,0.596,0.355,23.056,55.318,23.325,50.522,993.767,14836.463,57.676,505.941,0.664,644.71,23.072,52.454,cafe,16,cafe_016,167.0
168000,136.738,1.084,0.59,0.341,22.855,54.738,23.427,49.825,993.349,14589.805,53.664,495.409,0.621,633.594,22.929,51.918,cafe,16,cafe_016,168.0
169000,134.566,1.079,0.616,0.359,23.093,54.39,23.519,49.55,994.197,14461.702,59.439,505.04,0.585,641.054,23.053,52.029,cafe,16,cafe_016,169.0
170000,136.089,1.414,0.625,0.367,23.015,54.905,23.368,49.549,994.363,14674.58,57.358,513.766,0.477,636.498,22.927,52.084,cafe,16,cafe_016,170.0
171000,107.444,0.606,0.625,0.352,23.005,54.469,23.379,49.452,994.886,14590.061,58.117,492.779,0.547,681.325,23.035,51.925,cafe,16,cafe_016,171.0
172000,118.262,1.218,0.639,0.371,23.0,55.28,23.462,50.029,994.0,14959.606,51.612,484.53,0.635,670.986,23.008,50.996,cafe,16,cafe_016,172.0
173000,127.337,1.216,0.633,0.387,22.965,55.092,23.398,50.161,993.531,14158.389,55.279,494.346,0.539,664.105,23.057,50.947,cafe,16,cafe_016,173.0
174000,136.971,0.406,0.551,0.345,22.872,55.252,23.373,50.009,994.246,14664.635,60.559,508.404,0.677,633.705,23.037,52.398,cafe,16,cafe_016,174.0
175000,112.0,1.106,0.632,0.35,22.907,54.763,23.356,49.884,993.974,14980.892,55.615,502.743,0.623,632.995,22.981,51.308,cafe,16,cafe_016,175.0
176000,127.71,1.885,0.604,0.372,23.112,55.707,23.368,49.812,993.78,14784.51,61.324,497.022,0.637,660.468,23.022,52.335,cafe,16,cafe_016,176.0
177000,114.756,1.146,0.621,0.359,23.056,54.605,23.471,49.777,993.671,14762.714,55.261,501.931,0.599,649.619,22.898,52.894,cafe,16,cafe_016,177.0
178000,129.824,1.84,0.628,0.345,22.923,55.107,23.413,49.915,993.539,14791.93,54.93,514.769,0.639,639.481,22.971,52.469,cafe,16,cafe_016,178.0
179000,113.298,0.745,0.589,0.333,22.868,54.688,23.407,49.103,994.41,14525.576,57.01,494.596,0.54,655.678,23.109,52.732,cafe,16,cafe_016,179.0
0,108.734,0.107,0.564,0.365,23.055,55.41,23.313,50.543,993.489,15965.409,48.489,495.695,0.443,659.199,22.942,52.26,cafe,17,cafe_017,0.0
1000,107.989,0.414,0.572,0.321,23.018,55.249,23.371,50.517,994.277,15852.388,51.598,512.793,0.447,644.843,22.958,52.021,cafe,17,cafe_017,1.0
2000,104.354,0.268,0.58,0.343,22.98,54.621,23.523,49.573,993.916,16151.838,55.686,500.851,0.522,666.681,22.977,52.411,cafe,17,cafe_017,2.0
3000,102.8,0.629,0.566,0.35,23.075,55.258,23.484,49.825,994.394,16075.812,53.543,508.332,0.455,655.042,23.031,52.23,cafe,17,cafe_017,3.0
4000,109.448,1.049,0.577,0.346,23.082,55.011,23.183,50.439,993.206,16051.324,48.845,499.815,0.548,659.462,23.134,51.196,cafe,17,cafe_017,4.0
5000,93.909,1.606,0.597,0.352,22.982,54.981,23.372,49.914,994.11,15927.451,50.537,495.374,0.502,647.161,23.039,52.259,cafe,17,cafe_017,5.0
6000,102.168,1.349,0.563,0.353,22.967,54.868,23.454,49.974,993.392,15885.814,51.356,523.158,0.541,664.853,22.968,53.043,cafe,17,cafe_017,6.0
7000,107.308,1.549,0.582,0.336,22.917,54.598,23.453,50.69,993.963,16117.805,52.591,496.749,0.516,653.132,23.086,51.758,cafe,17,cafe_017,7.0
8000,113.225,0.599,0.546,0.349,22.956,54.574,23.357,50.386,992.989,15840.261,53.99,491.892,0.527,636.159,22.985,51.874,cafe,17,cafe_017,8.0
9000,109.385,1.421,0.584,0.317,22.979,55.427,23.337,49.408,994.459,15903.885,52.839,508.851,0.485,653.004,22.988,53.669,cafe,17,cafe_017,9.0
10000,117.103,0.282,0.583,0.341,22.867,55.374,23.464,49.407,994.873,15662.486,47.696,488.469,0.51,663.827,23.07,50.882,cafe,17,cafe_017,10.0
11000,101.833,0.76,0.599,0.358,22.951,56.127,23.428,50.003,993.937,16251.204,47.446,523.196,0.547,663.018,23.09,50.77,cafe,17,cafe_017,11.0
12000,108.374,1.513,0.559,0.382,22.935,54.798,23.303,49.884,994.647,15647.207,51.208,513.539,0.52,631.31,23.038,52.953,cafe,17,cafe_017,12.0
13000,105.392,0.683,0.557,0.367,22.917,55.171,23.502,49.161,992.942,16118.157,52.748,500.443,0.506,634.425,23.051,52.273,cafe,17,cafe_017,13.0
14000,112.666,1.407,0.595,0.369,22.988,54.92,23.295,49.437,994.299,15720.423,52.208,498.585,0.462,633.388,22.995,52.293,cafe,17,cafe_017,14.0
15000,94.986,0.985,0.586,0.351,23.049,55.273,23.498,50.29,993.826,16021.203,46.539,501.698,0.489,648.122,23.126,51.78,cafe,17,cafe_017,15.0
16000,103.507,1.253,0.572,0.337,22.998,54.504,23.338,49.502,993.892,15943.404,54.47,498.581,0.447,658.105,22.798,51.858,cafe,17,cafe_017,16.0
17000,114.031,0.893,0.575,0.348,23.099,55.969,23.413,50.821,993.915,15504.84,49.538,506.892,0.545,678.204,22.836,51.866,cafe,17,cafe_017,17.0
18000,101.017,0.411,0.594,0.361,23.05,54.451,23.376,50.327,993.958,16215.467,48.011,488.83,0.443,630.236,23.007,52.939,cafe,17,cafe_017,18.0
19000,105.876,0.476,0.59,0.338,22.928,55.359,23.306,49.919,994.131,15950.633,44.181,526.228,0.553,653.615,23.046,51.772,cafe,17,cafe_017,19.0
20000,103.748,0.796,0.576,0.367,23.015,54.525,23.281,50.749,992.716,15512.925,52.39,498.21,0.427,644.011,22.946,51.039,cafe,17,cafe_017,20.0
21000,93.417,1.866,0.599,0.343,23.026,55.975,23.441,49.724,994.09,16097.31,52.91,498.429,0.531,643.47,23.037,52.433,cafe,17,cafe_017,21.0
22000,104.7,1.042,0.609,0.351,23.085,55.11,23.337,50.993,994.305,15432.252,54.374,498.755,0.53,652.016,23.144,51.73,cafe,17,cafe_017,22.0
23000,108.293,1.72,0.569,0.352,22.862,55.309,23.477,49.458,994.308,15756.257,54.767,490.196,0.496,637.258,22.961,52.424,cafe,17,cafe_017,23.0
24000,105.744,0.855,0.599,0.369,22.926,54.605,23.324,49.958,993.862,15678.671,52.941,516.509,0.482,652.355,22.931,52.63,cafe,17,cafe_017,24.0
25000,102.725,1.121,0.588,0.367,22.975,55.308,23.317,49.291,994.432,15463.505,49.108,497.806,0.466,676.955,22.935,52.433,cafe,17,cafe_017,25.0
26000,109.314,1.614,0.577,0.367,23.051,55.759,23.343,49.64,993.711,15626.234,48.786,484.164,0.498,632.071,22.975,51.781,cafe,17,cafe_017,26.0
27000,99.195,0.225,0.576,0.34,23.083,54.766,23.392,50.357,994.622,15831.502,50.933,506.592,0.432,662.014,22.924,52.376,cafe,17,cafe_017,27.0
28000,103.047,0.572,0.58,0.332,22.867,55.142,23.584,49.984,994.254,15572.093,42.624,504.215,0.594,653.283,22.999,52.747,cafe,17,cafe_017,28.0
29000,104.092,0.818,0.62,0.35,23.056,55.88,23.351,50.457,993.5,16141.257,46.213,513.207,0.558,657.794,23.01,52.402,cafe,17,cafe_017,29.0
30000,115.32,1.288,0.586,0.367,22.968,55.54,23.359,50.331,993.428,14930.643,51.716,491.266,0.553,625.569,22.908,51.664,cafe,17,cafe_017,30.0
31000,116.898,1.98,0.604,0.361,23.066,54.432,23.348,50.622,993.627,15060.834,59.177,504.55,0.517,621.542,22.888,52.896,cafe,17,cafe_017,31.0
32000,116.671,1.145,0.58,0.355,23.017,55.229,23.279,50.599,993.788,15038.121,59.11,504.6,0.531,659.13,22.898,51.798,cafe,17,cafe_017,32.0
33000,117.67,1.497,0.625,0.354,22.992,54.803,23.558,49.436,993.624,15225.039,53.227,498.68,0.578,677.757,22.998,52.016,cafe,17,cafe_017,33.0
34000,111.823,0.829,0.594,0.35,23.164,54.711,23.445,49.451,993.609,14867.995,55.621,495.484,0.506,652.69,22.866,51.269,cafe,17,cafe_017,34.0
35000,119.921,1.029,0.611,0.359,23.048,54.596,23.388,49.715,993.656,14710.332,55.856,489.909,0.479,648.411,22.989,52.358,cafe,17,cafe_017,35.0
36000,135.446,0.893,0.61,0.363,22.915,54.259,23.418,50.822,993.215,14094.195,56.971,520.242,0.617,655.729,22.922,52.947,cafe,17,cafe_017,36.0
37000,121.665,0.407,0.638,0.364,23.061,54.681,23.429,50.944,994.621,14501.357,59.06,509.613,0.568,648.144,22.879,52.83,cafe,17,cafe_017,37.0
38000,142.158,0.475,0.6,0.389,22.803,56.448,23.366,49.617,994.272,14310.659,62.561,506.324,0.646,664.266,22.938,52.202,cafe,17,cafe_017,38.0
39000,133.734,0.921,0.632,0.368,22.802,55.131,23.416,49.971,993.779,13986.406,57.674,494.348,0.511,634.821,23.077,52.306,cafe,17,cafe_017,39.0
40000,141.55,1.353,0.644,0.373,22.931,55.148,23.327,49.46,993.775,13815.531,59.631,515.983,0.664,646.429,22.994,51.365,cafe,17,cafe_017,40.0
41000,138.295,1.024,0.599,0.382,23.151,54.988,23.453,50.459,994.232,13734.713,60.624,497.454,0.732,638.687,23.067,52.589,cafe,17,cafe_017,41.0
42000,142.55,0.965,0.648,0.377,22.823,55.062,23.434,50.115,994.377,13601.541,58.439,505.387,0.66,670.965,23.021,51.669,cafe,17,cafe_017,42.0
43000,144.026,1.059,0.667,0.376,23.03,55.551,23.414,50.512,993.759,13058.537,61.729,518.334,0.674,640.354,22.991,52.244,cafe,17,cafe_017,43.0
44000,152.58,1.357,0.655,0.381,22.89,53.903,23.423,50.379,993.958,13250.95,61.061,488.515,0.696,658.075,22.959,51.391,cafe,17,cafe_017,44.0
45000,154.895,0.57,0.657,0.384,22.965,54.886,23.406,50.83,993.56,12940.264,65.893,504.522,0.673,650.436,23.005,52.254,cafe,17,cafe_017,45.0
46000,158.256,0.958,0.647,0.337,22.978,54.811,23.324,49.49,994.15,12890.289,67.509,513.811,0.673,634.144,23.113,52.634,cafe,17,cafe_017,46.0
47000,169.456,1.379,0.667,0.395,22.956,55.324,23.443,49.71,994.14,12649.492,69.334,475.675,0.67,653.711,23.084,52.68,cafe,17,cafe_017,47.0
48000,173.949,1.266,0.662,0.394,23.041,55.462,23.491,49.696,993.746,12756.509,65.534,507.746,0.712,632.113,22.976,52.063,cafe,17,cafe_017,48.0
49000,174.031,1.393,0.669,0.399,22.928,55.006,23.486,49.849,993.914,12212.412,64.897,523.404,0.692,649.985,22.919,50.88,cafe,17,cafe_017,49.0
50000,168.926,1.335,0.667,0.376,23.023,55.061,23.516,50.017,993.6,12171.941,66.851,482.47,0.789,653.597,23.003,52.436,cafe,17,cafe_017,50.0
51000,186.438,1.303,0.687,0.371,23.019,55.035,23.411,48.868,994.279,11978.454,73.519,507.186,0.72,678.08,22.993,52.203,cafe,17,cafe_017,51.0
52000,190.955,1.275,0.673,0.379,22.928,55.224,23.278,50.109,993.424,11368.541,70.105,520.072,0.821,647.419,23.16,51.864,cafe,17,cafe_017,52.0
53000,182.672,1.422,0.669,0.403,22.965,54.98,23.482,49.517,994.243,11249.309,71.157,499.184,0.857,641.932,23.101,51.61,cafe,17,cafe_017,53.0
54000,185.258,2.323,0.683,0.384,23.012,55.485,23.487,49.753,994.33,10965.339,78.344,496.836,0.795,636.149,22.959,52.438,cafe,17,cafe_017,54.0
